unix_timestamp,tweet_text 
1415501811,buckeyes finally on top. osuvmsu ohiostate turndownforwhat @buckeye_nation buckeyenation 
1415501812, buckeyes fans 
1415501812, remember this day men! this is where we fight 
1415501813,jt barrett!! buckeyes 
1415501813,i'm starting to feel positive about this game..don't do this to me buckeyes... 
1415501813,barrett great pass for the buckeyes td. braxton who? 28-21 ohio state with about a minute to go before half @msu_football spartannation 
1415501813, buckeyes fans 
1415501814,and the buckeyes take the lead for the first time tonight! osuvsmsu 
1415501814,buckeyes have a great chance to win this game now 
1415501814, buckeyes fans 
1415501814,what a bomb by barrett!!!!! td buckeyes 
1415501815,i guess the buckeyes didnt get the memo about how they are supposed to be getting worked tonight. 
1415501816,that was a beauty!! hell of a catch by devin smith. take the lead to half buckeyes. 
1415501816,boom touchdown buckeyes 
1415501816,spikesn touchdown buckeyes! barrett to smith and ohiostate takes the lead 28-21 with 1:10 left in the 2nd!\nosuvsmsu 
1415501816,what about that?! touchdown!! 28-21 gobucks beatsparty ohiostate 
1415501816,gobucks ohiostate 
1415501817,jt barrett is killin it!!! illwait osu buckeyes 
1415501817,holy shit! ohiostate is really stepping up now. great pass and catch. love how they are setting it up with short passes and now going deep. 
1415501817,finally the buckeyes have a lead. 
1415501817,so beautiful i have tears in my eyes!!! buckeyes 
1415501817,that's how it's done!!! way to go buckeyes buckeyes 
1415501818,should be up 14 if not for the gift td we gave em buckeyes spartyblows 
1415501819,j.t. barrett = real deal. buckeyes 
1415501819,freshman people! buckeyes 
1415501819, lest you forget 
1415501820,\u201c@garchamed: @deanmpal @jbollenbacher buckeyes are taking it to the spartans\u201d boom!!! 
1415501821, buckeyes fans 
1415501821, buckeyes fans 
1415501822,yes!!! i'll take it... especially after this half... gobucks buckeyes buckeyenation 
1415501822,ohio state 28\u201321buckeyes 
1415501822,buckeyes barrett + smith = money 
1415501822,if we pull this off i\u2019ll post nudes. gobucks buckeyes buckeyenation 
1415501823,devin smith let me be your sugar momma lol god i love him and live for this buckeyes baby 
1415501824,perfect throw from j.t. barrett after devin smith blew by the coverage. ohiostate takes a 28-21 lead. 
1415501825, go buckeyes 
1415501825,@dsmithosu way to shut that crowd up bro!!!!! buckeyes 
1415501825,td!!! buckeyes 
1415501827,touchdown bucks!!! ohiostate 
1415501827,another one!!!! buckeyes 
1415501827,that was a perfect throw! 9 see u too!! osu buckeyes 
1415501828, devin smith you freaking animal. great throw by barrett. maybe these buckeyes are waking up! 
1415501828,wow! that was impressive! buckeyes 
1415501829,ahhhh devin smith is the mannnnn @dsmithosu buckeyes beatsparty 
1415501829,bucks take the lead! beatmsu gobucks ohiostate beatsparty 
1415501830,http:\/\/t.co\/zi7rdptt2s members love that td in the buckeyes sparty game 28-21 ohiostate members looking for the +4 lets go! 
1415501833,devin smith playing out his mind buckeyes 
1415501833,that was a sick throw by barrett. buckeyes 
1415501833, barrett to smith to give the buckeyes the 28-21 lead gobucks osuvsmsu 
1415501834,ha he told them shhhh buckeyes 
1415501835, buckeyes fans 
1415501835,barrett is making some monster throws tonight! smith showed some amazing separation there as well! buckeyes 
1415501836,that was a perfect throw! 9 i see u too!! osu buckeyes 
1415501836,by brutus_buckeye via repostwhiz app:\nscore update: bottom of the 2nd\nspartans 21\nbuckeyes\u2026 http:\/\/t.co\/qurszr5exg 
1415501836,@criscarter80 meet @dsmithosu ohiostate buckeyes buckeyenation osuvmsu massillon ohio 
1415501836,so if ohiostate jumps over it is offside 
1415501837, devin smith your table is ready..buckeyes 
1415501837, buckeyes fans 
1415501839,buckeyes lighting up sparty @osufootballfans 
1415501839,the buckeyes have scored 4 touchdowns in the first half on the spartans. 4. ohiostatevsmichiganstate section91 
1415501840, i'm starting to feel positive about this game..don't do this to me buckeyes... 
1415501842, now that's my ohio state buckeyes ohiostate buckeyes 
1415501842,devin smith!! best deep threat in college football @dsmithosu osuvsmsu buckeyes collegegameday 
1415501843, i'm starting to feel positive about this game..don't do this to me buckeyes... 
1415501844,beautiful throw!!! even with all the mistakes this half 
1415501844,beauuuuutiful throw by j.t. barrett! osuvmsu 16 buckeyes 
1415501846, jt barrett is killin it!!! illwait osu buckeyes 
1415501846,yessss keep it up buckeyes!!!! 
1415501846,another buckeyes td pass this 44yd pass goes all the way in the air another nice catch by 9 osuvsmsu 28-21 osu 1st lead of the game 
1415501847,too funny not to share ohiostate urbanmeyer http:\/\/t.co\/9dpeo1ewst 
1415501847,wow great game on between michiganstate &amp; ohiostate osuvsmsu 
1415501848,ohiostate with a looooong strike to devin smith! osuvmsu touchdownsfordays 
1415501848,what a fantastic pass. credit where it's due. buckeyes osuvsmsu 
1415501848,jt barrett to devin smith! boom!! buckeyes beatsparty 
1415501848,touchdown buckeyes letsgobucks beatsparty 
1415501848,now watch us work!! buckeyes 
1415501849,so that @dsmithosu guy is kind of good! letsgo buckeyes !!! 
1415501849,o-h-i-o!!!!!!!!!!!!!!!!!!!!! ohiostate 
1415501850,i think it's time to say it. jt barrett is a better quarterback than braxton miller. buckeyes 
1415501851,they got this now! beatsparty buckeyes osuvsmsu 
1415501852,\u201c@alawradio: massive big plays on offense for buckeyes jt barrett going deep again puts osu in front of spartans\u201d yesyesyes 
1415501852, lets go baby!! buckeyes!!!! osuvsmsu 
1415501853,buckeyes jt barrett bombs away from mid field to smith who gets behind db's. 28-21. msuvsosu 
1415501853, buckeyes fans 
1415501855,buckeyes 
1415501856,28-21 buckeyes 
1415501856,buckeyes biiiiiiiiiiitch 
1415501858,long ways to go! let's go d! buckeyes 
1415501858,i feel like ohiostate wants it more!!!!!! 
1415501859,comeback season 28-21 buckeyes buckeyes ohiostate 
1415501859,what a great touchdown. the buckeyes needed that! beatthegreen osuvsmsu 
1415501860,devin smith is tearing it up tonight buckeyes 
1415501861,devin smith on the 44 yard reception for the ohio state td!! gobucks osuvsmsu ohiostate buckeyenation 
1415501861, touch down \ud83c\udd7ehio state buckeyes 
1415501861,ohiostate qb barrett throws good deep ball. buckeyes wr smith runs like a track star. he'll be in nfl someday. mich state d lost osuvsmsu 
1415501862,no matter 
1415501863, buckeyes fans 
1415501864,current mood buckeyes http:\/\/t.co\/5on3ennxks 
1415501864,loving this play calling by urbanmeyer gobucks ohiostate ohiostatevsmichiganstate 
1415501865, barrett to smith to give the buckeyes the 28-21 lead gobucks osuvsmsu 
1415501866,devin smith mansgame buckeyes 
1415501867, buckeyes take the lead baybeeee ohiostatevsmichiganstate ohiostate http:\/\/t.co\/rkfbkjewiz 
1415501867, ahhhh devin smith is the mannnnn @dsmithosu buckeyes beatsparty 
1415501867, oooooo baby \u2764\ufe0f buckeyes 
1415501868,buckeyes 
1415501869,someone might want to tell michiganstate defenders to stop letting ohiostate wide receivers run right by them. osuvsmsu 
1415501869,what a throw and catch. outstanding!! buckeyes 
1415501869,been skeptical of play calling in past games 
1415501870, devin smith!! best deep threat in college football @dsmithosu osuvsmsu buckeyes collegegameday 
1415501872, buckeyes fans 
1415501872,we running through these folks ... ohiostate 
1415501872,love my buckeyes 
1415501876,jt barrett is money \ud83d\udcb2\ud83d\udcb2\ud83d\udcb2\ud83d\udcb2\ud83d\udcb2 buckeyes buckeyenation 
1415501876,ohiostate has put up 332 yards of offense and 28 points in first half against michigan state defense ranked no. 5 in the nation in total d. 
1415501877, turn uhhhh buckeyes 
1415501878,smith is having a great game! buckeyes 
1415501879,buckeyes jt barrett dialed in and tearing apart stout spartans d. how about these 1st half numbers: 10-17 
1415501879,osubuckeyes buckeyes osufootball ohiostate \ud83c\udfc8 http:\/\/t.co\/iovfrntspz 
1415501880,@ohiostathletics just know if you lose i'll never where my ohio hear again. don't screw up. buckeyes gobucks msuvsosu 
1415501880,he called them *ichigan! lol buckeyes 
1415501882,the way we played this first half i'll take a tie or 7 pt lead at halftime gobucks buckeyenation buckeyes tosu 
1415501882,please on everything i love can we keep aging like this buckeyes buckeyenation jtbarrett mfin drop in bombs 
1415501883,my voice is gone before halftime. osuvsmsu beatsparty buckeyes gobucks buckeyenation letsgobucks # 
1415501884,osu lost a close game to vt. sun devils got absolutely crushed by ucla. both would have signature wins today if buckeyes hold on. 
1415501885, i guess the buckeyes didnt get the memo about how they are supposed to be getting worked tonight. 
1415501885,hope to see this all night! buckeyes are you digging this @mattbush116 ? http:\/\/t.co\/klxggjrcmr 
1415501886,touchdown buckeyes 28-21 
1415501887,j.t. much better thrower than braxton. beautiful ball. amazing catch. buckeyes 
1415501887, buckeyes fans 
1415501887,buckeyes wr's @cantguardmike @dsmithosu are killing it 
1415501888,buckeyes baby! fight till the whistle! 
1415501890, yes!!! i'll take it... especially after this half... gobucks buckeyes buckeyenation 
1415501891, ohiostate qb barrett throws good deep ball. buckeyes wr smith runs like a track star. he'll be in nfl someday. mich state d l\u2026 
1415501892,@dsmithosu omg will you marry me?? that td catch was\ud83d\udcaf\ud83d\udcaf\ud83d\udcaf \ud83d\ude4c\ud83d\udc4f\ud83d\udc4c buckeyes osuatmichst 
1415501892, ohiostate has put up 332 yards of offense and 28 points in first half against michigan state defense ranked no. 5 in the n\u2026 
1415501893,buckeyes d e f e n s e 
1415501894,buckeyes playoffs book it 
1415501895,on that graphic of buckeyes receivers with most td receptions 
1415501896, lets go man devin smith out there eating man \ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24 osu buckeyes buckeyenation beatmichst beatsparty 
1415501897, all devin smith does is catch long tds!!!!!!!!!! buckeyes!!!! 
1415501899,buckeyes what a throw by barrett....if bama loses with a auburn loss today we can jump back in serious ... http:\/\/t.co\/ak5txpm7z5 
1415501901,never thought i would say this after the vt debacle 
1415501904,the buckeyes couldn't have played a better awful half of football. defense looked barf 
1415501908,what a great game right now @ohiostathletics ohiostate 
1415501908, buckeyes fans 
1415501908, turn it off now. we'll tell you when to turn on i turned on the tv 
1415501910,breaking ohiostate football news: ohio state video: michael thomas catches slant pass 
1415501910,"\""no fly zone\"" that's cute. buckeyes" 
1415501910,keep it going buckeyes. going to need a lot more points to win this game. see the nyk lost again. your big gun must make shots 
1415501910,what's wrong with the sparty defense? my gosh. 28 pts for buckeyes in 1st half. osuvsmsu @espncfb 
1415501912,oooo he fast ohiostate 
1415501913, there it is touchdown buckeyes osuvsmsu 
1415501914,that wr 9 on ohio st would sure look good in giants blue!!! giants buckeyes 
1415501914,i'm so stoked!!! buckeyes 
1415501915,touchdown buckeyes 
1415501918, buckeyes fans 
1415501920, buckeyes fans 
1415501920, buckeyes fans 
1415501921,i've never heard my husband yell so loud. awesome td buckeyes! letsgobucks 
1415501923, ohiostate has put up 332 yards of offense and 28 points in first half against michigan state defense ranked no. 5 in the n\u2026 
1415501923,j.t. barrett really growing up fast for the buckeyes: 233 passing yards in the 1st half. 2 tds 
1415501924,bosa almost had a tackle. need to get him going. buckeyes 
1415501924,@espnrobertsmith you go 
1415501924,our backup quarterback its better than your starter. buckeyes jtbarrett 
1415501925, buckeyes fans 
1415501925, j.t. barrett goes deep and fidns devin smith in the end zone for the touchdown. buckeyes up 28-21 with :56 left in the hal\u2026 
1415501925,barrett is having a night! how is this guy not the guy from here on out? buckeyes @wkyc 
1415501925,\u201c@shakenbake_dmv: cant play no games with these niggas buckeyes\u201d 
1415501926, ohiostate has put up 332 yards of offense and 28 points in first half against michigan state defense ranked no. 5 in the n\u2026 
1415501926,touchdown buckeyes!!! 
1415501927,the buckeyes are shredding the vaunted spartans defense tonight...can they keep it up @guywehman osuvsmsu 
1415501927,speed kills. \ud83c\udfc3\ud83c\udfc3\ud83d\udca8\ud83d\udca8\ud83d\udca8 @dsmithosu @cantguardmike buckeyes 
1415501928,the receiver university buckeyes 
1415501928,that's 14 unanswered points by @ohiostathletics gobucks ohiostate buckeyenation buckeyes osuvsmsu 
1415501933, buckeyes fans 
1415501934,buckeyes !!!!!! 
1415501934, barrett to smith to give the buckeyes the 28-21 lead gobucks osuvsmsu 
1415501937, buckeyes fans 
1415501938, cant play no games with these niggas buckeyes 
1415501938, lest you forget 
1415501941,my voice is gone before halftime. barrettforheisman buckeyenation letsgobucks buckeyes osuvsmsu beatsparty 
1415501942,ahhhhhh buckeyes 
1415501942, barrett is having a night! how is this guy not the guy from here on out? buckeyes @wkyc 
1415501944, buckeyes fans 
1415501944,ooh 
1415501945,devin smith tho! osuvsmsu osu buckeyenation buckeyes 
1415501946, j.t. barrett really growing up fast for the buckeyes: 233 passing yards in the 1st half. 2 tds 
1415501946, buckeyes fans 
1415501947,damn 
1415501948,there's something rotten in michigan...everything. ohiostate buckeyes 
1415501948,buckeyes rockin' it before halftime...#gobucks! collegefootball 
1415501949, buckeyes fans 
1415501950,let's go ohio state\u270c\ufe0f ohiostate 
1415501950,jt barnett: gimme fuel 
1415501952, j.t. barrett really growing up fast for the buckeyes: 233 passing yards in the 1st half. 2 tds 
1415501952,ohio state!!! let's go v a baby! ! buckeyes ohiostate 
1415501952,i'd give anything to be watching this game right now \ud83d\ude2d buckeyes 
1415501953, j.t. barrett really growing up fast for the buckeyes: 233 passing yards in the 1st half. 2 tds 
1415501954,good ohiostate winning no more watching grass grow @ncaafootball 
1415501955,msu secondary needs some butter cause barrett is making them look like toast he's burning them buckeyes 
1415501956,i thought buckeyes could move ball and score on spartans. we'll see if they can do it for 2 halves. osuvsmsu 
1415501957,i may have to take back that no championships in them. lol jt barrett and the o just stood up!!!!!!! gobucks buckeyenation buckeyes tosu 
1415501958,buckeyes speed is the difference so far osuvsmsu 
1415501960,take away the turnovers 
1415501960,braxton... truth hurts!! go @jtbarrett16!! gobucks buckeyes buckeyenation beatsparty osuvsmsu 
1415501961,jt barrett droppin dimes tonight gobucks buckeyes osuvsmsu 
1415501961,buckeyes: mr. touchdown strikes again!!!! barrett to smile for a 44yd td. bucks up 28-21 osuvsmsu http:\/\/t.co\/jp9i6bttuw 
1415501962,said it once and i'll say it again...j.t is better all around than braxton...buckeyes 
1415501962,heck of a first half from j.t. barrett. 233 yards and 2 td's. buckeyes 
1415501964, buckeyes fans 
1415501965, lets go baby!! buckeyes!!!! osuvsmsu 
